20171015222212,10.0.0.2,39469,10.0.0.1,5001,3,0.0-1.0,524288,4194304
20171015222213,10.0.0.2,39469,10.0.0.1,5001,3,1.0-2.0,262144,2097152
20171015222214,10.0.0.2,39469,10.0.0.1,5001,3,2.0-3.0,262144,2097152
20171015222216,10.0.0.2,39469,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20171015222216,10.0.0.2,39469,10.0.0.1,5001,3,4.0-5.0,131072,1048576
20171015222217,10.0.0.2,39469,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20171015222218,10.0.0.2,39469,10.0.0.1,5001,3,6.0-7.0,262144,2097152
20171015222219,10.0.0.2,39469,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171015222220,10.0.0.2,39469,10.0.0.1,5001,3,8.0-9.0,262144,2097152
20171015222221,10.0.0.2,39469,10.0.0.1,5001,3,9.0-10.0,131072,1048576
20171015222222,10.0.0.2,39469,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20171015222224,10.0.0.2,39469,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20171015222224,10.0.0.2,39469,10.0.0.1,5001,3,12.0-13.0,131072,1048576
20171015222226,10.0.0.2,39469,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20171015222226,10.0.0.2,39469,10.0.0.1,5001,3,14.0-15.0,131072,1048576
20171015222227,10.0.0.2,39469,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171015222229,10.0.0.2,39469,10.0.0.1,5001,3,16.0-17.0,393216,3145728
20171015222229,10.0.0.2,39469,10.0.0.1,5001,3,17.0-18.0,131072,1048576
20171015222230,10.0.0.2,39469,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20171015222231,10.0.0.2,39469,10.0.0.1,5001,3,19.0-20.0,131072,1048576
20171015222232,10.0.0.2,39469,10.0.0.1,5001,3,20.0-21.0,262144,2097152
20171015222234,10.0.0.2,39469,10.0.0.1,5001,3,21.0-22.0,393216,3145728
20171015222234,10.0.0.2,39469,10.0.0.1,5001,3,22.0-23.0,131072,1048576
20171015222235,10.0.0.2,39469,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20171015222236,10.0.0.2,39469,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20171015222237,10.0.0.2,39469,10.0.0.1,5001,3,25.0-26.0,262144,2097152
20171015222239,10.0.0.2,39469,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20171015222239,10.0.0.2,39469,10.0.0.1,5001,3,27.0-28.0,131072,1048576
20171015222240,10.0.0.2,39469,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171015222241,10.0.0.2,39469,10.0.0.1,5001,3,29.0-30.0,262144,2097152
20171015222242,10.0.0.2,39469,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20171015222243,10.0.0.2,39469,10.0.0.1,5001,3,31.0-32.0,262144,2097152
20171015222245,10.0.0.2,39469,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20171015222245,10.0.0.2,39469,10.0.0.1,5001,3,33.0-34.0,131072,1048576
20171015222246,10.0.0.2,39469,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20171015222247,10.0.0.2,39469,10.0.0.1,5001,3,35.0-36.0,262144,2097152
20171015222248,10.0.0.2,39469,10.0.0.1,5001,3,36.0-37.0,262144,2097152
20171015222249,10.0.0.2,39469,10.0.0.1,5001,3,37.0-38.0,262144,2097152
20171015222251,10.0.0.2,39469,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20171015222251,10.0.0.2,39469,10.0.0.1,5001,3,39.0-40.0,131072,1048576
20171015222252,10.0.0.2,39469,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20171015222253,10.0.0.2,39469,10.0.0.1,5001,3,41.0-42.0,131072,1048576
20171015222254,10.0.0.2,39469,10.0.0.1,5001,3,42.0-43.0,393216,3145728
20171015222256,10.0.0.2,39469,10.0.0.1,5001,3,43.0-44.0,262144,2097152
20171015222256,10.0.0.2,39469,10.0.0.1,5001,3,44.0-45.0,131072,1048576
20171015222257,10.0.0.2,39469,10.0.0.1,5001,3,45.0-46.0,262144,2097152
20171015222258,10.0.0.2,39469,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20171015222259,10.0.0.2,39469,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20171015222300,10.0.0.2,39469,10.0.0.1,5001,3,48.0-49.0,262144,2097152
20171015222302,10.0.0.2,39469,10.0.0.1,5001,3,49.0-50.0,262144,2097152
20171015222302,10.0.0.2,39469,10.0.0.1,5001,3,50.0-51.0,131072,1048576
20171015222303,10.0.0.2,39469,10.0.0.1,5001,3,51.0-52.0,262144,2097152
20171015222305,10.0.0.2,39469,10.0.0.1,5001,3,52.0-53.0,262144,2097152
20171015222305,10.0.0.2,39469,10.0.0.1,5001,3,53.0-54.0,131072,1048576
20171015222306,10.0.0.2,39469,10.0.0.1,5001,3,54.0-55.0,393216,3145728
20171015222308,10.0.0.2,39469,10.0.0.1,5001,3,55.0-56.0,262144,2097152
20171015222308,10.0.0.2,39469,10.0.0.1,5001,3,56.0-57.0,131072,1048576
20171015222309,10.0.0.2,39469,10.0.0.1,5001,3,57.0-58.0,262144,2097152
20171015222311,10.0.0.2,39469,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20171015222311,10.0.0.2,39469,10.0.0.1,5001,3,59.0-60.0,131072,1048576
20171015222311,10.0.0.2,39469,10.0.0.1,5001,3,0.0-60.5,14548992,1924352
