20171015221826,10.0.0.2,39457,10.0.0.1,5001,3,0.0-1.0,393216,3145728
20171015221827,10.0.0.2,39457,10.0.0.1,5001,3,1.0-2.0,524288,4194304
20171015221828,10.0.0.2,39457,10.0.0.1,5001,3,2.0-3.0,524288,4194304
20171015221829,10.0.0.2,39457,10.0.0.1,5001,3,3.0-4.0,393216,3145728
20171015221830,10.0.0.2,39457,10.0.0.1,5001,3,4.0-5.0,524288,4194304
20171015221831,10.0.0.2,39457,10.0.0.1,5001,3,5.0-6.0,524288,4194304
20171015221832,10.0.0.2,39457,10.0.0.1,5001,3,6.0-7.0,524288,4194304
20171015221833,10.0.0.2,39457,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171015221834,10.0.0.2,39457,10.0.0.1,5001,3,8.0-9.0,393216,3145728
20171015221835,10.0.0.2,39457,10.0.0.1,5001,3,9.0-10.0,524288,4194304
20171015221836,10.0.0.2,39457,10.0.0.1,5001,3,10.0-11.0,393216,3145728
20171015221837,10.0.0.2,39457,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20171015221837,10.0.0.2,39457,10.0.0.1,5001,3,12.0-13.0,131072,1048576
20171015221839,10.0.0.2,39457,10.0.0.1,5001,3,13.0-14.0,393216,3145728
20171015221839,10.0.0.2,39457,10.0.0.1,5001,3,14.0-15.0,262144,2097152
20171015221841,10.0.0.2,39457,10.0.0.1,5001,3,15.0-16.0,393216,3145728
20171015221842,10.0.0.2,39457,10.0.0.1,5001,3,16.0-17.0,393216,3145728
20171015221843,10.0.0.2,39457,10.0.0.1,5001,3,17.0-18.0,131072,1048576
20171015221844,10.0.0.2,39457,10.0.0.1,5001,3,18.0-19.0,393216,3145728
20171015221845,10.0.0.2,39457,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20171015221846,10.0.0.2,39457,10.0.0.1,5001,3,20.0-21.0,393216,3145728
20171015221847,10.0.0.2,39457,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20171015221848,10.0.0.2,39457,10.0.0.1,5001,3,22.0-23.0,393216,3145728
20171015221850,10.0.0.2,39457,10.0.0.1,5001,3,23.0-24.0,393216,3145728
20171015221850,10.0.0.2,39457,10.0.0.1,5001,3,24.0-25.0,131072,1048576
20171015221851,10.0.0.2,39457,10.0.0.1,5001,3,25.0-26.0,393216,3145728
20171015221852,10.0.0.2,39457,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20171015221853,10.0.0.2,39457,10.0.0.1,5001,3,27.0-28.0,393216,3145728
20171015221854,10.0.0.2,39457,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171015221855,10.0.0.2,39457,10.0.0.1,5001,3,29.0-30.0,393216,3145728
20171015221856,10.0.0.2,39457,10.0.0.1,5001,3,30.0-31.0,393216,3145728
20171015221857,10.0.0.2,39457,10.0.0.1,5001,3,31.0-32.0,393216,3145728
20171015221858,10.0.0.2,39457,10.0.0.1,5001,3,32.0-33.0,393216,3145728
20171015221859,10.0.0.2,39457,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20171015221900,10.0.0.2,39457,10.0.0.1,5001,3,34.0-35.0,393216,3145728
20171015221901,10.0.0.2,39457,10.0.0.1,5001,3,35.0-36.0,131072,1048576
20171015221902,10.0.0.2,39457,10.0.0.1,5001,3,36.0-37.0,393216,3145728
20171015221903,10.0.0.2,39457,10.0.0.1,5001,3,37.0-38.0,262144,2097152
20171015221904,10.0.0.2,39457,10.0.0.1,5001,3,38.0-39.0,393216,3145728
20171015221904,10.0.0.2,39457,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20171015221906,10.0.0.2,39457,10.0.0.1,5001,3,40.0-41.0,393216,3145728
20171015221908,10.0.0.2,39457,10.0.0.1,5001,3,41.0-42.0,393216,3145728
20171015221908,10.0.0.2,39457,10.0.0.1,5001,3,42.0-43.0,131072,1048576
20171015221909,10.0.0.2,39457,10.0.0.1,5001,3,43.0-44.0,393216,3145728
20171015221911,10.0.0.2,39457,10.0.0.1,5001,3,44.0-45.0,393216,3145728
20171015221911,10.0.0.2,39457,10.0.0.1,5001,3,45.0-46.0,131072,1048576
20171015221912,10.0.0.2,39457,10.0.0.1,5001,3,46.0-47.0,393216,3145728
20171015221913,10.0.0.2,39457,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20171015221914,10.0.0.2,39457,10.0.0.1,5001,3,48.0-49.0,393216,3145728
20171015221915,10.0.0.2,39457,10.0.0.1,5001,3,49.0-50.0,131072,1048576
20171015221915,10.0.0.2,39457,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20171015221917,10.0.0.2,39457,10.0.0.1,5001,3,51.0-52.0,393216,3145728
20171015221918,10.0.0.2,39457,10.0.0.1,5001,3,52.0-53.0,524288,4194304
20171015221919,10.0.0.2,39457,10.0.0.1,5001,3,53.0-54.0,262144,2097152
20171015221920,10.0.0.2,39457,10.0.0.1,5001,3,54.0-55.0,262144,2097152
20171015221921,10.0.0.2,39457,10.0.0.1,5001,3,55.0-56.0,393216,3145728
20171015221922,10.0.0.2,39457,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20171015221922,10.0.0.2,39457,10.0.0.1,5001,3,57.0-58.0,131072,1048576
20171015221924,10.0.0.2,39457,10.0.0.1,5001,3,58.0-59.0,393216,3145728
20171015221925,10.0.0.2,39457,10.0.0.1,5001,3,59.0-60.0,262144,2097152
20171015221925,10.0.0.2,39457,10.0.0.1,5001,3,0.0-60.2,20447232,2716343
