20171015221600,10.0.0.2,39445,10.0.0.1,5001,3,0.0-1.0,393216,3145728
20171015221601,10.0.0.2,39445,10.0.0.1,5001,3,1.0-2.0,262144,2097152
20171015221602,10.0.0.2,39445,10.0.0.1,5001,3,2.0-3.0,131072,1048576
20171015221603,10.0.0.2,39445,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20171015221604,10.0.0.2,39445,10.0.0.1,5001,3,4.0-5.0,262144,2097152
20171015221605,10.0.0.2,39445,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20171015221607,10.0.0.2,39445,10.0.0.1,5001,3,6.0-7.0,262144,2097152
20171015221607,10.0.0.2,39445,10.0.0.1,5001,3,7.0-8.0,131072,1048576
20171015221608,10.0.0.2,39445,10.0.0.1,5001,3,8.0-9.0,262144,2097152
20171015221609,10.0.0.2,39445,10.0.0.1,5001,3,9.0-10.0,262144,2097152
20171015221610,10.0.0.2,39445,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20171015221612,10.0.0.2,39445,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20171015221612,10.0.0.2,39445,10.0.0.1,5001,3,12.0-13.0,131072,1048576
20171015221613,10.0.0.2,39445,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20171015221614,10.0.0.2,39445,10.0.0.1,5001,3,14.0-15.0,262144,2097152
20171015221615,10.0.0.2,39445,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171015221617,10.0.0.2,39445,10.0.0.1,5001,3,16.0-17.0,262144,2097152
20171015221617,10.0.0.2,39445,10.0.0.1,5001,3,17.0-18.0,131072,1048576
20171015221618,10.0.0.2,39445,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20171015221619,10.0.0.2,39445,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20171015221620,10.0.0.2,39445,10.0.0.1,5001,3,20.0-21.0,262144,2097152
20171015221622,10.0.0.2,39445,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20171015221622,10.0.0.2,39445,10.0.0.1,5001,3,22.0-23.0,131072,1048576
20171015221623,10.0.0.2,39445,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20171015221624,10.0.0.2,39445,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20171015221625,10.0.0.2,39445,10.0.0.1,5001,3,25.0-26.0,262144,2097152
20171015221627,10.0.0.2,39445,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20171015221627,10.0.0.2,39445,10.0.0.1,5001,3,27.0-28.0,131072,1048576
20171015221628,10.0.0.2,39445,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171015221629,10.0.0.2,39445,10.0.0.1,5001,3,29.0-30.0,262144,2097152
20171015221630,10.0.0.2,39445,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20171015221631,10.0.0.2,39445,10.0.0.1,5001,3,31.0-32.0,131072,1048576
20171015221632,10.0.0.2,39445,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20171015221633,10.0.0.2,39445,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20171015221634,10.0.0.2,39445,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20171015221635,10.0.0.2,39445,10.0.0.1,5001,3,35.0-36.0,262144,2097152
20171015221637,10.0.0.2,39445,10.0.0.1,5001,3,36.0-37.0,262144,2097152
20171015221637,10.0.0.2,39445,10.0.0.1,5001,3,37.0-38.0,131072,1048576
20171015221638,10.0.0.2,39445,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20171015221639,10.0.0.2,39445,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20171015221641,10.0.0.2,39445,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20171015221641,10.0.0.2,39445,10.0.0.1,5001,3,41.0-42.0,131072,1048576
20171015221642,10.0.0.2,39445,10.0.0.1,5001,3,42.0-43.0,262144,2097152
20171015221643,10.0.0.2,39445,10.0.0.1,5001,3,43.0-44.0,262144,2097152
20171015221644,10.0.0.2,39445,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20171015221645,10.0.0.2,39445,10.0.0.1,5001,3,45.0-46.0,262144,2097152
20171015221647,10.0.0.2,39445,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20171015221647,10.0.0.2,39445,10.0.0.1,5001,3,47.0-48.0,131072,1048576
20171015221648,10.0.0.2,39445,10.0.0.1,5001,3,48.0-49.0,262144,2097152
20171015221649,10.0.0.2,39445,10.0.0.1,5001,3,49.0-50.0,262144,2097152
20171015221651,10.0.0.2,39445,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20171015221651,10.0.0.2,39445,10.0.0.1,5001,3,51.0-52.0,131072,1048576
20171015221652,10.0.0.2,39445,10.0.0.1,5001,3,52.0-53.0,262144,2097152
20171015221653,10.0.0.2,39445,10.0.0.1,5001,3,53.0-54.0,262144,2097152
20171015221655,10.0.0.2,39445,10.0.0.1,5001,3,54.0-55.0,262144,2097152
20171015221655,10.0.0.2,39445,10.0.0.1,5001,3,55.0-56.0,131072,1048576
20171015221656,10.0.0.2,39445,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20171015221657,10.0.0.2,39445,10.0.0.1,5001,3,57.0-58.0,262144,2097152
20171015221659,10.0.0.2,39445,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20171015221659,10.0.0.2,39445,10.0.0.1,5001,3,59.0-60.0,131072,1048576
20171015221659,10.0.0.2,39445,10.0.0.1,5001,3,0.0-60.7,14286848,1882537
