20171017213507,10.0.0.2,39752,10.0.0.1,5001,3,0.0-1.0,524288,4194304
20171017213508,10.0.0.2,39752,10.0.0.1,5001,3,1.0-2.0,262144,2097152
20171017213509,10.0.0.2,39752,10.0.0.1,5001,3,2.0-3.0,262144,2097152
20171017213509,10.0.0.2,39752,10.0.0.1,5001,3,3.0-4.0,131072,1048576
20171017213511,10.0.0.2,39752,10.0.0.1,5001,3,4.0-5.0,262144,2097152
20171017213512,10.0.0.2,39752,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20171017213513,10.0.0.2,39752,10.0.0.1,5001,3,6.0-7.0,262144,2097152
20171017213514,10.0.0.2,39752,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171017213514,10.0.0.2,39752,10.0.0.1,5001,3,8.0-9.0,131072,1048576
20171017213516,10.0.0.2,39752,10.0.0.1,5001,3,9.0-10.0,262144,2097152
20171017213517,10.0.0.2,39752,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20171017213518,10.0.0.2,39752,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20171017213519,10.0.0.2,39752,10.0.0.1,5001,3,12.0-13.0,262144,2097152
20171017213520,10.0.0.2,39752,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20171017213521,10.0.0.2,39752,10.0.0.1,5001,3,14.0-15.0,131072,1048576
20171017213522,10.0.0.2,39752,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171017213523,10.0.0.2,39752,10.0.0.1,5001,3,16.0-17.0,262144,2097152
20171017213524,10.0.0.2,39752,10.0.0.1,5001,3,17.0-18.0,262144,2097152
20171017213525,10.0.0.2,39752,10.0.0.1,5001,3,18.0-19.0,131072,1048576
20171017213526,10.0.0.2,39752,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20171017213527,10.0.0.2,39752,10.0.0.1,5001,3,20.0-21.0,262144,2097152
20171017213528,10.0.0.2,39752,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20171017213529,10.0.0.2,39752,10.0.0.1,5001,3,22.0-23.0,262144,2097152
20171017213530,10.0.0.2,39752,10.0.0.1,5001,3,23.0-24.0,131072,1048576
20171017213531,10.0.0.2,39752,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20171017213532,10.0.0.2,39752,10.0.0.1,5001,3,25.0-26.0,262144,2097152
20171017213533,10.0.0.2,39752,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20171017213534,10.0.0.2,39752,10.0.0.1,5001,3,27.0-28.0,262144,2097152
20171017213535,10.0.0.2,39752,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171017213536,10.0.0.2,39752,10.0.0.1,5001,3,29.0-30.0,131072,1048576
20171017213537,10.0.0.2,39752,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20171017213538,10.0.0.2,39752,10.0.0.1,5001,3,31.0-32.0,262144,2097152
20171017213539,10.0.0.2,39752,10.0.0.1,5001,3,32.0-33.0,262144,2097152
