1508117808,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117808,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117809,s1,90.00,160.00,250.00,160,90,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1508117809,eth0,456.00,735.00,1191.00,735,456,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1508117809,s2,250.00,180.00,430.00,180,250,3.00,2.00,5.00,2,3,0.00,0.00,0,0
1508117809,s1-eth2,1056.00,160.00,1216.00,160,1056,5.00,2.00,7.00,2,5,0.00,0.00,0,0
1508117809,s1-eth1,1806.00,0.00,1806.00,0,1806,9.00,0.00,9.00,0,9,0.00,0.00,0,0
1508117809,s3,250.00,160.00,410.00,160,250,3.00,2.00,5.00,2,3,0.00,0.00,0,0
1508117809,s2-eth2,1741.00,90.00,1831.00,90,1741,10.00,1.00,11.00,1,10,0.00,0.00,0,0
1508117809,s2-eth1,2196.00,90.00,2286.00,90,2196,12.00,1.00,13.00,1,12,0.00,0.00,0,0
1508117809,lo,4635.00,4635.00,9270.00,4635,4635,50.00,50.00,100.00,50,50,0.00,0.00,0,0
1508117809,s3-eth2,2356.00,160.00,2516.00,160,2356,14.00,2.00,16.00,2,14,0.00,0.00,0,0
1508117809,s3-eth1,2403.00,0.00,2403.00,0,2403,15.00,0.00,15.00,0,15,0.00,0.00,0,0
1508117809,total,17239.00,6370.00,23609.00,6370,17239,128.00,68.00,196.00,68,128,0.00,0.00,0,0
1508117810,s1,0.00,90.00,90.00,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508117810,eth0,152.00,455.00,607.00,455,152,2.00,4.00,6.00,4,2,0.00,0.00,0,0
1508117810,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508117810,s1-eth2,327.00,90.00,417.00,90,327,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1508117810,s1-eth1,604.00,0.00,604.00,0,604,3.00,0.00,3.00,0,3,0.00,0.00,0,0
1508117810,s3,0.00,90.00,90.00,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508117810,s2-eth2,669.00,0.00,669.00,0,669,2.00,0.00,2.00,0,2,0.00,0.00,0,0
1508117810,s2-eth1,636.00,0.00,636.00,0,636,3.00,0.00,3.00,0,3,0.00,0.00,0,0
