1509163436.159263,0
1509163436.179394,0
1509163436.192961,0
1509163436.206176,0
1509163436.218499,0
1509163436.231563,0
1509163436.245199,0
1509163436.257604,0
1509163436.269953,0
1509163436.282240,0
1509163436.297161,0
1509163436.311207,0
1509163436.324444,0
1509163436.337223,0
1509163436.349612,0
1509163436.362703,0
1509163436.375930,0
1509163436.388371,0
1509163436.400825,0
1509163436.414630,0
1509163436.427346,0
1509163436.439858,0
1509163436.454043,0
1509163436.466744,0
1509163436.479037,0
1509163436.491372,0
1509163436.507853,0
1509163436.520807,0
1509163436.534004,0
1509163436.546232,0
1509163436.561508,0
1509163436.575739,0
1509163436.591664,0
1509163436.605032,0
1509163436.617939,0
1509163436.631158,0
1509163436.643486,0
1509163436.658969,0
1509163436.673893,0
1509163436.686995,0
1509163436.700834,0
1509163436.713544,0
1509163436.727082,0
1509163436.740463,0
1509163436.752722,0
1509163436.766136,0
1509163436.778628,0
1509163436.791519,0
1509163436.804722,0
1509163436.817737,0
1509163436.830556,0
1509163436.842901,0
1509163436.855912,0
1509163436.869844,0
1509163436.882353,0
1509163436.896108,0
1509163436.908709,0
1509163436.922229,0
1509163436.936753,0
1509163436.949133,0
1509163436.961643,0
1509163436.975300,0
1509163436.988753,0
1509163437.001768,0
1509163437.015429,0
1509163437.028903,0
1509163437.041727,0
1509163437.055045,0
1509163437.069047,0
1509163437.086834,0
1509163437.100105,0
1509163437.112698,0
1509163437.126327,0
1509163437.140261,0
1509163437.153038,0
1509163437.166286,0
1509163437.179735,0
1509163437.192286,0
1509163437.206100,0
1509163437.219192,0
1509163437.233947,0
1509163437.246952,0
1509163437.260119,0
1509163437.273861,0
1509163437.287256,0
1509163437.302389,0
1509163437.315017,0
1509163437.328132,0
1509163437.342628,0
1509163437.355290,0
1509163437.369354,0
1509163437.382847,0
1509163437.395703,0
1509163437.408106,0
1509163437.421645,0
1509163437.434892,0
1509163437.447303,0
1509163437.459624,0
1509163437.471882,0
1509163437.487627,0
1509163437.500923,0
1509163437.514374,0
1509163437.527585,0
1509163437.541351,0
1509163437.553740,0
1509163437.567638,0
1509163437.583536,0
1509163437.597099,0
1509163437.609492,0
1509163437.622439,0
1509163437.635642,0
1509163437.650077,0
1509163437.662701,0
1509163437.675800,0
1509163437.688043,0
1509163437.702615,0
1509163437.715114,0
1509163437.729116,0
1509163437.742184,0
1509163437.754742,0
1509163437.769062,0
1509163437.781725,0
1509163437.794201,1
1509163437.807351,0
1509163437.819729,0
1509163437.833244,0
1509163437.847204,0
1509163437.859598,0
1509163437.873005,0
1509163437.886013,0
1509163437.898447,0
1509163437.910819,0
1509163437.924520,0
1509163437.936828,0
1509163437.949337,0
1509163437.961397,0
1509163437.974782,0
1509163437.987059,0
1509163438.000433,0
1509163438.012989,0
1509163438.025573,0
1509163438.038242,0
1509163438.050708,0
1509163438.063992,0
1509163438.077391,0
1509163438.089676,0
1509163438.101982,0
1509163438.114751,0
1509163438.127307,0
1509163438.139720,0
1509163438.152745,0
1509163438.165050,0
1509163438.177421,0
1509163438.189646,0
1509163438.202733,0
1509163438.215615,0
1509163438.229285,0
1509163438.242669,0
1509163438.254796,0
1509163438.268213,0
1509163438.280938,0
1509163438.293635,0
1509163438.305951,0
1509163438.318470,0
1509163438.330945,0
1509163438.343763,0
1509163438.356086,0
1509163438.369559,0
1509163438.381959,0
1509163438.394330,0
1509163438.407730,0
1509163438.460280,0
1509163438.485161,0
1509163438.502631,0
1509163438.519540,0
1509163438.533082,0
1509163438.546680,0
1509163438.559995,0
1509163438.573153,0
1509163438.585325,0
1509163438.598721,0
1509163438.613989,0
1509163438.627477,0
1509163438.640673,0
1509163438.653279,0
1509163438.665506,0
1509163438.678503,0
1509163438.691931,0
1509163438.707730,0
1509163438.722506,0
1509163438.739118,0
1509163438.752751,0
1509163438.766225,0
1509163438.778684,0
1509163438.790926,0
1509163438.803181,0
1509163438.815648,0
1509163438.828149,0
1509163438.844387,0
1509163438.857920,0
1509163438.871415,0
1509163438.885544,0
1509163438.900210,0
1509163438.913485,0
1509163438.926116,0
1509163438.938574,0
1509163438.951991,0
1509163438.965427,0
1509163438.977724,0
1509163438.989988,0
1509163439.002471,0
1509163439.015691,0
1509163439.029164,0
1509163439.041425,0
1509163439.054023,0
1509163439.066434,0
1509163439.078782,0
1509163439.091174,0
