1508807454.987622,0
1508807455.003312,0
1508807455.015735,0
1508807455.028285,0
1508807455.043057,0
1508807455.057028,0
1508807455.070197,0
1508807455.082428,0
1508807455.095612,0
1508807455.107689,0
1508807455.120322,0
1508807455.133050,0
1508807455.145071,0
1508807455.157066,0
1508807455.170548,0
1508807455.182951,0
1508807455.195251,0
1508807455.207810,0
1508807455.220068,0
1508807455.235011,0
1508807455.249025,0
1508807455.261290,0
1508807455.273508,0
1508807455.286118,0
1508807455.298277,0
1508807455.310457,0
1508807455.323087,0
1508807455.335409,0
1508807455.347659,0
1508807455.361271,0
1508807455.373578,0
1508807455.387139,0
1508807455.400273,0
1508807455.413155,0
1508807455.426895,0
1508807455.438979,0
1508807455.453695,0
1508807455.467305,0
1508807455.479836,0
1508807455.491993,0
1508807455.505294,0
1508807455.521880,0
1508807455.534195,0
1508807455.547762,0
1508807455.561897,0
1508807455.574138,0
1508807455.586491,0
1508807455.599178,0
1508807455.611698,0
1508807455.623894,0
1508807455.639457,0
1508807455.652412,0
1508807455.665440,0
1508807455.677746,0
1508807455.689850,0
1508807455.702588,0
1508807455.715078,0
1508807455.729828,0
1508807455.743844,0
1508807455.756573,0
1508807455.770738,0
1508807455.783299,0
1508807455.795690,0
1508807455.810077,0
1508807455.823933,0
1508807455.836356,0
1508807455.851228,0
1508807455.865267,0
1508807455.879335,0
1508807455.894861,0
1508807455.907843,0
1508807455.921035,0
1508807455.934146,0
1508807455.946927,0
1508807455.958901,0
1508807455.971993,0
1508807455.984385,0
1508807455.997597,0
1508807456.009649,0
1508807456.022657,0
1508807456.037730,0
1508807456.052392,0
1508807456.066447,0
1508807456.080245,0
1508807456.095186,0
1508807456.109187,0
1508807456.123807,0
1508807456.136351,0
1508807456.148808,0
1508807456.162675,0
1508807456.175722,0
1508807456.188855,0
1508807456.201782,0
1508807456.215283,0
1508807456.229415,0
1508807456.244022,0
1508807456.256492,0
1508807456.269379,0
1508807456.282117,0
1508807456.295521,0
1508807456.308026,0
1508807456.320314,0
1508807456.333591,0
1508807456.346884,0
1508807456.359256,0
1508807456.371557,0
1508807456.385832,0
1508807456.399893,0
1508807456.413527,0
1508807456.426709,0
1508807456.439559,0
1508807456.453102,0
1508807456.466669,0
1508807456.479359,0
1508807456.491990,0
1508807456.505618,0
1508807456.518082,0
1508807456.531401,0
1508807456.544041,0
1508807456.556258,0
1508807456.571564,0
1508807456.586116,0
1508807456.599099,0
1508807456.612176,0
1508807456.625797,0
1508807456.638374,0
1508807456.652031,0
1508807456.664995,0
1508807456.677592,0
1508807456.690237,0
1508807456.702999,0
1508807456.716049,0
1508807456.730336,0
1508807456.745013,0
1508807456.757404,0
1508807456.771093,0
1508807456.783954,0
1508807456.797039,0
1508807456.809763,0
1508807456.822723,0
1508807456.835645,0
1508807456.849334,0
1508807456.862541,0
1508807456.875542,0
1508807456.888565,0
1508807456.900967,0
1508807456.913431,0
1508807456.926440,0
1508807456.938817,0
1508807456.951089,0
1508807456.964287,0
1508807456.977275,0
1508807456.989562,0
1508807457.001781,0
1508807457.016626,0
1508807457.029417,0
1508807457.041663,0
1508807457.055504,0
1508807457.067847,0
1508807457.080593,0
1508807457.092994,0
1508807457.106867,0
1508807457.120033,0
1508807457.134832,0
1508807457.148969,0
1508807457.162744,0
1508807457.176997,0
1508807457.190201,0
1508807457.202395,0
1508807457.214655,0
