14.749989948 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 123392
14.752232186 10.0.0.1:44203 10.0.0.2:5001 52 0x8869ec6a 0x88693f7e 31 29 120832 142821 29696
14.758098316 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 126464
14.760121978 10.0.0.1:44203 10.0.0.2:5001 60 0x8869ec6a 0x88693f7e 31 29 123392 146205 29696
14.766179346 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 129536
14.768247240 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 30 21 126464 148993 29696
14.775115439 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 132096
14.776818598 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 29 21 129536 151600 29696
14.782306746 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 135168
14.785227141 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 28 21 132096 153935 29696
14.790599697 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 137728
14.792453096 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 26 21 135168 155976 29696
14.798472302 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 140800
14.802977269 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 25 21 137728 157706 29696
14.806546388 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 143872
14.808582129 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 24 21 140800 159482 29696
14.816131328 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 146432
14.816729968 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 22 21 143872 160407 29696
14.822736654 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 149504
14.827314808 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 21 21 146432 161581 29696
14.830770439 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 152064
14.833388122 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 21 21 149504 162760 29696
14.838831242 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 155136
14.841589708 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 21 21 152064 163698 29696
14.846908048 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 157696
14.848966170 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f1fe 0x88693f7e 21 21 155136 164444 29696
14.854950768 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 160768
14.857038507 10.0.0.1:44203 10.0.0.2:5001 60 0x8869f792 0x88693f7e 21 21 157696 164971 29696
14.863807696 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 163840
14.865761424 10.0.0.1:44203 10.0.0.2:5001 60 0x8869fd26 0x88693f7e 21 21 160768 165567 29696
14.871313709 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 166400
14.873931830 10.0.0.1:44203 10.0.0.2:5001 60 0x886a02ba 0x88693f7e 21 21 163840 166082 29696
14.880218280 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 169472
14.881458092 10.0.0.1:44203 10.0.0.2:5001 60 0x886a084e 0x88693f7e 21 21 166400 166402 29696
14.888112554 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 172032
14.891207038 10.0.0.1:44203 10.0.0.2:5001 60 0x886a0de2 0x88693f7e 21 21 169472 166810 29696
14.895299814 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 175104
14.898960491 10.0.0.1:44203 10.0.0.2:5001 60 0x886a1376 0x88693f7e 21 21 172032 167275 29696
14.904237938 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 177664
14.905418133 10.0.0.1:44203 10.0.0.2:5001 60 0x886a190a 0x88693f7e 21 21 175104 167801 29696
14.911552986 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 180736
14.914390425 10.0.0.1:44203 10.0.0.2:5001 60 0x886a1e9e 0x88693f7e 21 21 177664 167947 29696
14.919600173 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 183808
14.921683564 10.0.0.1:44203 10.0.0.2:5001 60 0x886a1e9e 0x88693f7e 21 21 180736 168284 29696
14.927682836 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 186368
14.931046156 10.0.0.1:44203 10.0.0.2:5001 60 0x886a2432 0x88693f7e 21 21 183808 167470 29696
14.935750112 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 189440
14.938550197 10.0.0.1:44203 10.0.0.2:5001 60 0x886a34ee 0x88694aa6 21 21 186368 168037 29696
14.943819898 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 192000
14.945891736 10.0.0.1:44203 10.0.0.2:5001 60 0x886a3a82 0x886955ce 21 21 189440 168532 29696
14.951920217 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 195072
14.955584241 10.0.0.1:44203 10.0.0.2:5001 60 0x886a4016 0x886960f6 21 21 192000 168465 29696
14.959966282 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 198144
14.962086543 10.0.0.1:44203 10.0.0.2:5001 60 0x886a45aa 0x88696c1e 21 21 195072 167907 29696
14.968747273 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 200704
14.970493664 10.0.0.1:44203 10.0.0.2:5001 60 0x886a4b3e 0x88697746 21 21 198144 166919 29696
14.976180057 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 203776
14.979706176 10.0.0.1:44203 10.0.0.2:5001 60 0x886a50d2 0x8869826e 21 21 200704 165054 29696
14.984191449 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 206336
14.986379524 10.0.0.1:44203 10.0.0.2:5001 60 0x886a5666 0x88698d96 21 21 203776 163422 29696
14.993205631 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 209408
14.994247810 10.0.0.1:44203 10.0.0.2:5001 52 0x886a5bfa 0x886998be 21 21 206336 161995 29696
15.000690792 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 211968
15.003278819 10.0.0.1:44203 10.0.0.2:5001 52 0x886a618e 0x8869dbae 21 21 209408 161745 29696
15.008363346 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 215040
15.010955289 10.0.0.1:44203 10.0.0.2:5001 52 0x886a618e 0x8869dbae 21 21 211968 160840 29696
15.016407750 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 218112
15.018491708 10.0.0.1:44203 10.0.0.2:5001 52 0x886a6722 0x8869dbae 21 21 215040 159997 29696
15.024580029 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 220672
15.026540054 10.0.0.1:44203 10.0.0.2:5001 52 0x886a6cb6 0x8869dbae 21 21 218112 159113 29696
15.032577829 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 223744
15.036605451 10.0.0.1:44203 10.0.0.2:5001 52 0x886a724a 0x8869dbae 21 21 220672 158324 29696
15.040934572 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 226304
15.042701494 10.0.0.1:44203 10.0.0.2:5001 52 0x886a77de 0x8869dbae 21 21 223744 157952 29696
15.048862904 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 229376
15.051045323 10.0.0.1:44203 10.0.0.2:5001 52 0x886a7d72 0x8869dbae 21 21 226304 157163 29696
15.056838387 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 231936
15.059020294 10.0.0.1:44203 10.0.0.2:5001 52 0x886a8306 0x8869dbae 21 21 229376 156552 29696
15.065383910 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 235008
15.066959469 10.0.0.1:44203 10.0.0.2:5001 40 0x886a889a 0x8869dbae 21 21 231936 156210 29696
15.072954068 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 238080
15.076263982 10.0.0.1:44203 10.0.0.2:5001 40 0x886a93c2 0x886a1e9e 21 21 235008 156683 29696
15.081022417 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 240640
15.083013970 10.0.0.1:44203 10.0.0.2:5001 40 0x886a9eea 0x886a2432 22 21 238080 156447 29696
15.089163922 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 243712
15.091146102 10.0.0.1:44203 10.0.0.2:5001 40 0x886aa47e 0x886a29c6 22 21 240640 155910 29696
15.097970697 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 246272
15.099330432 10.0.0.1:44203 10.0.0.2:5001 40 0x886aaa12 0x886a2f5a 22 21 243712 156455 29696
15.106309594 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 249344
15.108073921 10.0.0.1:44203 10.0.0.2:5001 40 0x886aafa6 0x886a34ee 22 21 246272 157954 29696
15.114101240 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 251904
15.117670315 10.0.0.1:44203 10.0.0.2:5001 40 0x886ab53a 0x886a3a82 22 21 249344 159424 29696
15.121439219 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 254976
15.124271682 10.0.0.1:44203 10.0.0.2:5001 40 0x886abace 0x886a4016 22 21 251904 160997 29696
15.130457698 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 258048
15.132175445 10.0.0.1:44203 10.0.0.2:5001 40 0x886ac062 0x886a45aa 22 21 254976 161985 29696
15.137612284 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 260608
15.141359148 10.0.0.1:44203 10.0.0.2:5001 40 0x886ac5f6 0x886a4b3e 22 21 258048 163027 29696
15.145688161 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 263680
15.147746163 10.0.0.1:44203 10.0.0.2:5001 40 0x886acb8a 0x886a50d2 22 21 260608 164020 29696
15.153799566 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 266240
15.156511099 10.0.0.1:44203 10.0.0.2:5001 40 0x886ad11e 0x886a5666 22 21 263680 164542 29696
15.161744111 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 269312
15.164664760 10.0.0.1:44203 10.0.0.2:5001 40 0x886ad6b2 0x886a5bfa 22 21 266240 165271 29696
15.169887575 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 272384
15.171860851 10.0.0.1:44203 10.0.0.2:5001 40 0x886adc46 0x886a618e 22 21 269312 165939 29696
15.178017702 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 274944
15.180113777 10.0.0.1:44203 10.0.0.2:5001 40 0x886ae76e 0x886a6722 23 21 272384 165335 29696
15.186805451 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 278016
15.188177258 10.0.0.1:44203 10.0.0.2:5001 40 0x886aed02 0x886a6cb6 23 21 274944 164898 29696
15.194141845 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 280576
15.197533213 10.0.0.1:44203 10.0.0.2:5001 40 0x886af296 0x886a724a 23 21 278016 164515 29696
15.202218305 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 283648
15.204261372 10.0.0.1:44203 10.0.0.2:5001 40 0x886af82a 0x886a77de 23 21 280576 164093 29696
15.210250021 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 286208
15.212359363 10.0.0.1:44203 10.0.0.2:5001 40 0x886afdbe 0x886a7d72 23 21 283648 163800 29696
15.218360119 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 289280
15.220398507 10.0.0.1:44203 10.0.0.2:5001 40 0x886b0352 0x886a8306 23 21 286208 163513 29696
15.227131425 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 292352
15.228556840 10.0.0.1:44203 10.0.0.2:5001 40 0x886b08e6 0x886a889a 23 21 289280 163270 29696
15.234425082 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 294912
15.237443388 10.0.0.1:44203 10.0.0.2:5001 40 0x886b0e7a 0x886a8e2e 23 21 292352 163083 29696
15.242542603 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 297984
15.244556711 10.0.0.1:44203 10.0.0.2:5001 40 0x886b140e 0x886a93c2 23 21 294912 164028 29696
15.250933483 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 300544
15.252726908 10.0.0.1:44203 10.0.0.2:5001 52 0x886b19a2 0x886a9956 23 21 297984 164581 29696
15.259791405 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 303616
15.261442437 10.0.0.1:44203 10.0.0.2:5001 52 0x886b19a2 0x886a9956 23 21 300544 165248 29696
15.266800943 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 306176
15.269933068 10.0.0.1:44203 10.0.0.2:5001 52 0x886b1f36 0x886a9956 23 21 303616 165903 29696
15.275097889 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 309248
15.276845390 10.0.0.1:44203 10.0.0.2:5001 52 0x886b24ca 0x886a9956 22 16 306176 166518 29696
15.282923642 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 312320
15.285166875 10.0.0.1:44203 10.0.0.2:5001 52 0x886b24ca 0x886a9956 22 16 309248 166824 29696
15.291733182 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 314880
15.293067507 10.0.0.1:44203 10.0.0.2:5001 52 0x886b2a5e 0x886a9956 22 16 312320 166931 29696
15.301266105 10.0.0.2:5001 10.0.0.1:44203 1480 0x82065faf 0x82065faf 10 2147483647 29696 24000 317952
15.301897146 10.0.0.1:44203 10.0.0.2:5001 52 0x886b2ff2 0x886a9956 21 16 314880 167190 29696
