1508805844.928756,0
1508805844.947119,0
1508805844.959513,0
1508805844.971821,0
1508805844.986438,0
1508805844.998888,0
1508805845.011243,0
1508805845.023672,0
1508805845.036801,0
1508805845.048745,0
1508805845.061773,0
1508805845.073970,0
1508805845.087362,0
1508805845.099391,0
1508805845.112579,0
1508805845.124824,0
1508805845.136994,0
1508805845.151970,0
1508805845.166899,0
1508805845.180011,0
1508805845.192446,0
1508805845.205547,0
1508805845.218324,0
1508805845.231152,0
1508805845.243588,0
1508805845.255755,0
1508805845.268897,0
1508805845.284453,0
1508805845.297565,0
1508805845.311155,0
1508805845.324306,0
1508805845.336480,0
1508805845.352093,0
1508805845.364141,0
1508805845.376449,0
1508805845.388691,0
1508805845.401875,0
1508805845.415047,0
1508805845.427261,0
1508805845.439488,0
1508805845.453767,0
1508805845.467445,0
1508805845.480859,0
1508805845.492836,0
1508805845.506197,0
1508805845.519440,0
1508805845.532482,0
1508805845.544762,0
1508805845.557113,0
1508805845.570500,0
1508805845.584326,0
1508805845.597794,0
1508805845.611089,0
1508805845.623531,0
1508805845.635963,0
1508805845.648155,0
1508805845.660539,0
1508805845.672715,0
1508805845.687126,0
1508805845.700730,0
1508805845.714138,0
1508805845.726900,0
1508805845.739334,0
1508805845.752383,0
1508805845.764940,0
1508805845.777517,0
1508805845.790418,0
1508805845.806549,0
1508805845.822332,0
1508805845.837223,0
1508805845.849626,0
1508805845.861838,0
1508805845.873980,0
1508805845.886246,0
1508805845.898310,0
1508805845.910589,0
1508805845.922835,0
1508805845.936024,0
1508805845.949017,0
1508805845.962210,0
1508805845.975516,0
1508805845.988776,0
1508805846.001352,0
1508805846.013977,0
1508805846.027247,0
1508805846.041240,0
1508805846.054343,0
1508805846.067102,0
1508805846.079771,0
1508805846.092881,0
1508805846.105096,0
1508805846.117116,0
1508805846.131367,0
1508805846.146949,0
1508805846.159206,0
1508805846.173425,0
1508805846.187614,0
1508805846.201291,0
1508805846.213511,0
1508805846.225748,0
1508805846.238013,0
1508805846.250947,0
1508805846.263252,0
1508805846.275321,0
1508805846.287604,0
1508805846.302159,0
1508805846.315582,0
1508805846.327763,0
1508805846.339977,0
1508805846.352023,0
1508805846.364206,0
1508805846.377415,0
1508805846.390767,0
1508805846.403731,0
1508805846.419157,0
1508805846.432340,0
1508805846.445159,0
1508805846.457328,0
1508805846.469186,0
1508805846.484476,0
1508805846.496803,0
1508805846.509649,0
1508805846.522666,0
1508805846.535539,0
1508805846.547863,0
1508805846.560074,0
1508805846.572395,0
1508805846.584428,0
1508805846.597499,0
1508805846.609979,0
1508805846.622308,0
1508805846.634288,0
1508805846.647455,0
1508805846.661453,0
1508805846.674400,0
1508805846.687105,0
1508805846.699446,0
1508805846.715119,0
1508805846.728186,0
1508805846.740492,0
1508805846.753149,0
1508805846.767788,0
1508805846.781308,0
1508805846.794732,0
1508805846.806997,0
1508805846.821749,0
1508805846.835995,0
1508805846.848542,0
1508805846.861327,0
1508805846.874972,0
1508805846.887869,0
1508805846.900300,0
1508805846.914537,0
1508805846.926814,0
1508805846.939375,0
1508805846.951806,0
1508805846.964146,0
1508805846.978383,0
1508805846.994961,0
1508805847.007487,0
1508805847.019890,0
1508805847.032879,0
1508805847.046283,0
1508805847.059270,0
1508805847.073408,0
1508805847.088444,0
1508805847.101275,0
1508805847.113700,0
1508805847.128458,0
1508805847.141208,0
1508805847.155008,0
1508805847.169375,0
1508805847.183231,0
1508805847.196771,0
1508805847.210012,0
1508805847.227157,0
1508805847.240193,0
1508805847.257275,0
1508805847.270574,0
1508805847.283190,0
1508805847.296282,0
1508805847.310955,0
1508805847.330000,0
1508805847.346244,0
1508805847.359014,0
1508805847.371884,0
1508805847.385753,0
1508805847.398658,0
1508805847.411235,0
1508805847.424181,0
1508805847.437082,0
1508805847.449529,0
1508805847.462610,0
1508805847.474849,0
1508805847.487743,0
1508805847.500018,0
1508805847.512406,0
1508805847.525537,0
1508805847.537645,0
1508805847.551133,0
1508805847.564255,0
1508805847.576388,0
1508805847.589384,0
1508805847.602137,0
1508805847.614543,0
1508805847.627426,0
1508805847.639536,0
1508805847.651912,0
1508805847.664436,0
1508805847.679723,0
1508805847.695275,0
1508805847.709393,0
1508805847.721596,0
1508805847.736658,0
1508805847.748803,0
1508805847.761040,0
1508805847.774470,0
1508805847.787047,0
1508805847.799556,0
1508805847.813385,0
1508805847.827106,0
1508805847.841230,0
1508805847.859947,0
1508805847.872431,0
1508805847.884809,0
1508805847.898935,0
1508805847.911308,0
1508805847.924640,0
1508805847.937250,0
1508805847.949571,0
1508805847.962320,0
1508805847.976046,0
1508805847.989556,0
1508805848.003312,0
1508805848.016487,0
1508805848.028801,0
1508805848.042351,0
1508805848.055602,0
1508805848.067924,0
1508805848.080174,0
1508805848.092425,0
1508805848.109771,0
1508805848.123239,0
1508805848.136263,0
1508805848.148659,0
1508805848.160994,0
1508805848.173874,0
1508805848.186112,0
1508805848.199035,0
1508805848.211555,0
1508805848.224793,0
1508805848.239900,0
1508805848.253557,0
1508805848.267209,0
1508805848.281231,0
1508805848.296687,0
1508805848.309963,0
1508805848.322299,0
1508805848.334589,0
1508805848.346754,0
1508805848.362300,0
1508805848.376660,0
1508805848.389655,0
1508805848.405203,0
1508805848.420581,0
1508805848.433236,0
1508805848.446252,0
1508805848.461880,0
1508805848.475906,0
1508805848.488744,0
1508805848.501176,0
1508805848.514291,0
1508805848.528737,0
1508805848.542882,0
1508805848.556833,0
1508805848.570273,0
1508805848.584515,0
1508805848.596867,0
1508805848.610116,0
1508805848.622315,0
1508805848.635551,0
1508805848.650747,0
1508805848.664187,0
1508805848.678205,0
1508805848.690613,0
1508805848.703417,0
1508805848.715723,0
1508805848.728978,0
1508805848.741294,0
1508805848.753774,0
1508805848.767004,0
1508805848.780294,0
1508805848.793054,0
1508805848.805342,0
1508805848.818405,0
1508805848.832464,0
1508805848.845441,0
1508805848.858465,0
1508805848.870862,0
1508805848.883340,0
