20171017215609,10.0.0.2,41934,10.0.0.1,5001,3,0.0-1.0,393216,3145728
20171017215611,10.0.0.2,41934,10.0.0.1,5001,3,1.0-2.0,262144,2097152
20171017215612,10.0.0.2,41934,10.0.0.1,5001,3,2.0-3.0,262144,2097152
20171017215613,10.0.0.2,41934,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20171017215614,10.0.0.2,41934,10.0.0.1,5001,3,4.0-5.0,262144,2097152
20171017215615,10.0.0.2,41934,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20171017215616,10.0.0.2,41934,10.0.0.1,5001,3,6.0-7.0,131072,1048576
20171017215617,10.0.0.2,41934,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171017215618,10.0.0.2,41934,10.0.0.1,5001,3,8.0-9.0,262144,2097152
20171017215619,10.0.0.2,41934,10.0.0.1,5001,3,9.0-10.0,262144,2097152
20171017215620,10.0.0.2,41934,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20171017215621,10.0.0.2,41934,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20171017215622,10.0.0.2,41934,10.0.0.1,5001,3,12.0-13.0,131072,1048576
20171017215623,10.0.0.2,41934,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20171017215624,10.0.0.2,41934,10.0.0.1,5001,3,14.0-15.0,262144,2097152
20171017215625,10.0.0.2,41934,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171017215625,10.0.0.2,41934,10.0.0.1,5001,3,16.0-17.0,131072,1048576
20171017215626,10.0.0.2,41934,10.0.0.1,5001,3,17.0-18.0,262144,2097152
20171017215628,10.0.0.2,41934,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20171017215629,10.0.0.2,41934,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20171017215630,10.0.0.2,41934,10.0.0.1,5001,3,20.0-21.0,262144,2097152
20171017215631,10.0.0.2,41934,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20171017215631,10.0.0.2,41934,10.0.0.1,5001,3,22.0-23.0,131072,1048576
20171017215633,10.0.0.2,41934,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20171017215634,10.0.0.2,41934,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20171017215635,10.0.0.2,41934,10.0.0.1,5001,3,25.0-26.0,262144,2097152
20171017215636,10.0.0.2,41934,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20171017215637,10.0.0.2,41934,10.0.0.1,5001,3,27.0-28.0,131072,1048576
20171017215638,10.0.0.2,41934,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171017215639,10.0.0.2,41934,10.0.0.1,5001,3,29.0-30.0,262144,2097152
20171017215640,10.0.0.2,41934,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20171017215641,10.0.0.2,41934,10.0.0.1,5001,3,31.0-32.0,262144,2097152
20171017215642,10.0.0.2,41934,10.0.0.1,5001,3,32.0-33.0,131072,1048576
20171017215643,10.0.0.2,41934,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20171017215644,10.0.0.2,41934,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20171017215645,10.0.0.2,41934,10.0.0.1,5001,3,35.0-36.0,262144,2097152
20171017215645,10.0.0.2,41934,10.0.0.1,5001,3,36.0-37.0,131072,1048576
20171017215646,10.0.0.2,41934,10.0.0.1,5001,3,37.0-38.0,262144,2097152
20171017215648,10.0.0.2,41934,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20171017215649,10.0.0.2,41934,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20171017215650,10.0.0.2,41934,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20171017215651,10.0.0.2,41934,10.0.0.1,5001,3,41.0-42.0,262144,2097152
20171017215652,10.0.0.2,41934,10.0.0.1,5001,3,42.0-43.0,262144,2097152
20171017215653,10.0.0.2,41934,10.0.0.1,5001,3,43.0-44.0,131072,1048576
20171017215654,10.0.0.2,41934,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20171017215654,10.0.0.2,41934,10.0.0.1,5001,3,45.0-46.0,131072,1048576
20171017215656,10.0.0.2,41934,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20171017215657,10.0.0.2,41934,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20171017215658,10.0.0.2,41934,10.0.0.1,5001,3,48.0-49.0,262144,2097152
20171017215659,10.0.0.2,41934,10.0.0.1,5001,3,49.0-50.0,262144,2097152
20171017215700,10.0.0.2,41934,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20171017215701,10.0.0.2,41934,10.0.0.1,5001,3,51.0-52.0,131072,1048576
20171017215702,10.0.0.2,41934,10.0.0.1,5001,3,52.0-53.0,262144,2097152
20171017215703,10.0.0.2,41934,10.0.0.1,5001,3,53.0-54.0,262144,2097152
20171017215704,10.0.0.2,41934,10.0.0.1,5001,3,54.0-55.0,131072,1048576
20171017215705,10.0.0.2,41934,10.0.0.1,5001,3,55.0-56.0,262144,2097152
20171017215706,10.0.0.2,41934,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20171017215707,10.0.0.2,41934,10.0.0.1,5001,3,57.0-58.0,262144,2097152
20171017215708,10.0.0.2,41934,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20171017215709,10.0.0.2,41934,10.0.0.1,5001,3,59.0-60.0,262144,2097152
20171017215709,10.0.0.2,41934,10.0.0.1,5001,3,0.0-61.2,14548992,1903274
