20171016212337,10.0.0.2,39539,10.0.0.1,5001,3,0.0-1.0,524288,4194304
20171016212338,10.0.0.2,39539,10.0.0.1,5001,3,1.0-2.0,262144,2097152
20171016212339,10.0.0.2,39539,10.0.0.1,5001,3,2.0-3.0,131072,1048576
20171016212340,10.0.0.2,39539,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20171016212341,10.0.0.2,39539,10.0.0.1,5001,3,4.0-5.0,262144,2097152
20171016212342,10.0.0.2,39539,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20171016212343,10.0.0.2,39539,10.0.0.1,5001,3,6.0-7.0,262144,2097152
20171016212345,10.0.0.2,39539,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171016212345,10.0.0.2,39539,10.0.0.1,5001,3,8.0-9.0,131072,1048576
20171016212346,10.0.0.2,39539,10.0.0.1,5001,3,9.0-10.0,262144,2097152
20171016212347,10.0.0.2,39539,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20171016212348,10.0.0.2,39539,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20171016212349,10.0.0.2,39539,10.0.0.1,5001,3,12.0-13.0,262144,2097152
20171016212351,10.0.0.2,39539,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20171016212351,10.0.0.2,39539,10.0.0.1,5001,3,14.0-15.0,131072,1048576
20171016212352,10.0.0.2,39539,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171016212353,10.0.0.2,39539,10.0.0.1,5001,3,16.0-17.0,262144,2097152
20171016212354,10.0.0.2,39539,10.0.0.1,5001,3,17.0-18.0,262144,2097152
20171016212355,10.0.0.2,39539,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20171016212356,10.0.0.2,39539,10.0.0.1,5001,3,19.0-20.0,131072,1048576
20171016212357,10.0.0.2,39539,10.0.0.1,5001,3,20.0-21.0,262144,2097152
20171016212358,10.0.0.2,39539,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20171016212359,10.0.0.2,39539,10.0.0.1,5001,3,22.0-23.0,262144,2097152
20171016212400,10.0.0.2,39539,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20171016212401,10.0.0.2,39539,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20171016212402,10.0.0.2,39539,10.0.0.1,5001,3,25.0-26.0,131072,1048576
20171016212403,10.0.0.2,39539,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20171016212404,10.0.0.2,39539,10.0.0.1,5001,3,27.0-28.0,262144,2097152
20171016212405,10.0.0.2,39539,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171016212406,10.0.0.2,39539,10.0.0.1,5001,3,29.0-30.0,262144,2097152
20171016212408,10.0.0.2,39539,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20171016212408,10.0.0.2,39539,10.0.0.1,5001,3,31.0-32.0,131072,1048576
20171016212409,10.0.0.2,39539,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20171016212410,10.0.0.2,39539,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20171016212411,10.0.0.2,39539,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20171016212412,10.0.0.2,39539,10.0.0.1,5001,3,35.0-36.0,262144,2097152
20171016212414,10.0.0.2,39539,10.0.0.1,5001,3,36.0-37.0,262144,2097152
20171016212414,10.0.0.2,39539,10.0.0.1,5001,3,37.0-38.0,131072,1048576
20171016212415,10.0.0.2,39539,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20171016212416,10.0.0.2,39539,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20171016212417,10.0.0.2,39539,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20171016212418,10.0.0.2,39539,10.0.0.1,5001,3,41.0-42.0,262144,2097152
20171016212419,10.0.0.2,39539,10.0.0.1,5001,3,42.0-43.0,131072,1048576
20171016212420,10.0.0.2,39539,10.0.0.1,5001,3,43.0-44.0,262144,2097152
20171016212421,10.0.0.2,39539,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20171016212422,10.0.0.2,39539,10.0.0.1,5001,3,45.0-46.0,262144,2097152
20171016212423,10.0.0.2,39539,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20171016212425,10.0.0.2,39539,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20171016212425,10.0.0.2,39539,10.0.0.1,5001,3,48.0-49.0,131072,1048576
20171016212426,10.0.0.2,39539,10.0.0.1,5001,3,49.0-50.0,262144,2097152
20171016212427,10.0.0.2,39539,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20171016212428,10.0.0.2,39539,10.0.0.1,5001,3,51.0-52.0,262144,2097152
20171016212429,10.0.0.2,39539,10.0.0.1,5001,3,52.0-53.0,262144,2097152
20171016212431,10.0.0.2,39539,10.0.0.1,5001,3,53.0-54.0,262144,2097152
20171016212431,10.0.0.2,39539,10.0.0.1,5001,3,54.0-55.0,131072,1048576
20171016212432,10.0.0.2,39539,10.0.0.1,5001,3,55.0-56.0,262144,2097152
20171016212434,10.0.0.2,39539,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20171016212434,10.0.0.2,39539,10.0.0.1,5001,3,57.0-58.0,131072,1048576
20171016212436,10.0.0.2,39539,10.0.0.1,5001,3,58.0-59.0,393216,3145728
20171016212436,10.0.0.2,39539,10.0.0.1,5001,3,59.0-60.0,131072,1048576
20171016212436,10.0.0.2,39539,10.0.0.1,5001,3,0.0-60.8,14680064,1931061
