20171016211455,10.0.0.2,39531,10.0.0.1,5001,3,0.0-1.0,524288,4194304
20171016211456,10.0.0.2,39531,10.0.0.1,5001,3,1.0-2.0,393216,3145728
20171016211457,10.0.0.2,39531,10.0.0.1,5001,3,2.0-3.0,524288,4194304
20171016211458,10.0.0.2,39531,10.0.0.1,5001,3,3.0-4.0,524288,4194304
20171016211459,10.0.0.2,39531,10.0.0.1,5001,3,4.0-5.0,393216,3145728
20171016211500,10.0.0.2,39531,10.0.0.1,5001,3,5.0-6.0,393216,3145728
20171016211501,10.0.0.2,39531,10.0.0.1,5001,3,6.0-7.0,393216,3145728
20171016211502,10.0.0.2,39531,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171016211503,10.0.0.2,39531,10.0.0.1,5001,3,8.0-9.0,262144,2097152
20171016211504,10.0.0.2,39531,10.0.0.1,5001,3,9.0-10.0,393216,3145728
20171016211505,10.0.0.2,39531,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20171016211506,10.0.0.2,39531,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20171016211507,10.0.0.2,39531,10.0.0.1,5001,3,12.0-13.0,262144,2097152
20171016211508,10.0.0.2,39531,10.0.0.1,5001,3,13.0-14.0,393216,3145728
20171016211509,10.0.0.2,39531,10.0.0.1,5001,3,14.0-15.0,262144,2097152
20171016211510,10.0.0.2,39531,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171016211511,10.0.0.2,39531,10.0.0.1,5001,3,16.0-17.0,262144,2097152
20171016211512,10.0.0.2,39531,10.0.0.1,5001,3,17.0-18.0,393216,3145728
20171016211513,10.0.0.2,39531,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20171016211514,10.0.0.2,39531,10.0.0.1,5001,3,19.0-20.0,393216,3145728
20171016211515,10.0.0.2,39531,10.0.0.1,5001,3,20.0-21.0,262144,2097152
20171016211516,10.0.0.2,39531,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20171016211517,10.0.0.2,39531,10.0.0.1,5001,3,22.0-23.0,393216,3145728
20171016211518,10.0.0.2,39531,10.0.0.1,5001,3,23.0-24.0,393216,3145728
20171016211519,10.0.0.2,39531,10.0.0.1,5001,3,24.0-25.0,393216,3145728
20171016211520,10.0.0.2,39531,10.0.0.1,5001,3,25.0-26.0,393216,3145728
20171016211521,10.0.0.2,39531,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20171016211522,10.0.0.2,39531,10.0.0.1,5001,3,27.0-28.0,262144,2097152
20171016211523,10.0.0.2,39531,10.0.0.1,5001,3,28.0-29.0,393216,3145728
20171016211524,10.0.0.2,39531,10.0.0.1,5001,3,29.0-30.0,262144,2097152
20171016211525,10.0.0.2,39531,10.0.0.1,5001,3,30.0-31.0,393216,3145728
20171016211526,10.0.0.2,39531,10.0.0.1,5001,3,31.0-32.0,262144,2097152
20171016211527,10.0.0.2,39531,10.0.0.1,5001,3,32.0-33.0,393216,3145728
20171016211528,10.0.0.2,39531,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20171016211529,10.0.0.2,39531,10.0.0.1,5001,3,34.0-35.0,393216,3145728
20171016211530,10.0.0.2,39531,10.0.0.1,5001,3,35.0-36.0,262144,2097152
20171016211531,10.0.0.2,39531,10.0.0.1,5001,3,36.0-37.0,393216,3145728
20171016211532,10.0.0.2,39531,10.0.0.1,5001,3,37.0-38.0,262144,2097152
20171016211533,10.0.0.2,39531,10.0.0.1,5001,3,38.0-39.0,393216,3145728
20171016211534,10.0.0.2,39531,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20171016211535,10.0.0.2,39531,10.0.0.1,5001,3,40.0-41.0,393216,3145728
20171016211536,10.0.0.2,39531,10.0.0.1,5001,3,41.0-42.0,262144,2097152
20171016211537,10.0.0.2,39531,10.0.0.1,5001,3,42.0-43.0,262144,2097152
20171016211538,10.0.0.2,39531,10.0.0.1,5001,3,43.0-44.0,262144,2097152
20171016211539,10.0.0.2,39531,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20171016211540,10.0.0.2,39531,10.0.0.1,5001,3,45.0-46.0,262144,2097152
20171016211541,10.0.0.2,39531,10.0.0.1,5001,3,46.0-47.0,393216,3145728
20171016211542,10.0.0.2,39531,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20171016211543,10.0.0.2,39531,10.0.0.1,5001,3,48.0-49.0,262144,2097152
20171016211544,10.0.0.2,39531,10.0.0.1,5001,3,49.0-50.0,393216,3145728
20171016211545,10.0.0.2,39531,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20171016211546,10.0.0.2,39531,10.0.0.1,5001,3,51.0-52.0,262144,2097152
20171016211547,10.0.0.2,39531,10.0.0.1,5001,3,52.0-53.0,262144,2097152
20171016211548,10.0.0.2,39531,10.0.0.1,5001,3,53.0-54.0,393216,3145728
20171016211549,10.0.0.2,39531,10.0.0.1,5001,3,54.0-55.0,262144,2097152
20171016211550,10.0.0.2,39531,10.0.0.1,5001,3,55.0-56.0,262144,2097152
20171016211551,10.0.0.2,39531,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20171016211552,10.0.0.2,39531,10.0.0.1,5001,3,57.0-58.0,262144,2097152
20171016211553,10.0.0.2,39531,10.0.0.1,5001,3,58.0-59.0,393216,3145728
20171016211554,10.0.0.2,39531,10.0.0.1,5001,3,59.0-60.0,262144,2097152
20171016211554,10.0.0.2,39531,10.0.0.1,5001,3,0.0-60.5,19660800,2598985
