1508120603,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120603,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120603,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120603,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120603,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120603,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120604,s1,160.00,250.00,410.00,250,160,2.00,3.00,5.00,3,2,0.00,0.00,0,0
1508120604,eth0,304.00,1588.00,1892.00,1588,304,4.00,7.00,11.00,7,4,0.00,0.00,0,0
1508120604,s1-eth2,7907.00,228328.00,236235.00,228328,7907,105.00,102.00,207.00,102,105,0.00,0.00,0,0
1508120604,s1-eth1,246421.00,6858.00,253279.00,6858,246421,114.00,97.00,211.00,97,114,0.00,0.00,0,0
1508120604,lo,2082.00,2082.00,4164.00,2082,2082,23.00,23.00,46.00,23,23,0.00,0.00,0,0
1508120604,total,256874.00,239106.00,495980.00,239106,256874,248.00,232.00,480.00,232,248,0.00,0.00,0,0
1508120605,s1,90.00,0.00,90.00,0,90,1.00,0.00,1.00,0,1,0.00,0.00,0,0
1508120605,eth0,152.00,245.00,397.00,245,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1508120605,s1-eth2,8422.00,240780.00,249202.00,240780,8422,105.00,94.00,199.00,94,105,0.00,0.00,0,0
1508120605,s1-eth1,244795.00,6666.00,251461.00,6666,244795,103.00,97.00,200.00,97,103,0.00,0.00,0,0
1508120605,lo,629.00,629.00,1258.00,629,629,7.00,7.00,14.00,7,7,0.00,0.00,0,0
1508120605,total,254088.00,248320.00,502408.00,248320,254088,218.00,200.00,418.00,200,218,0.00,0.00,0,0
1508120606,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120606,eth0,0.00,292.00,292.00,292,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1508120606,s1-eth2,7338.00,248614.00,255952.00,248614,7338,100.00,103.00,203.00,103,100,0.00,0.00,0,0
1508120606,s1-eth1,244506.00,6744.00,251250.00,6744,244506,102.00,98.00,200.00,98,102,0.00,0.00,0,0
1508120606,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120606,total,251844.00,255650.00,507494.00,255650,251844,202.00,205.00,407.00,205,202,0.00,0.00,0,0
1508120607,s1,0.00,70.00,70.00,70,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508120607,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120607,s1-eth2,6405.00,258552.00,264957.00,258552,6405,94.00,100.00,194.00,100,94,0.00,0.00,0,0
1508120607,s1-eth1,244079.00,6298.00,250377.00,6298,244079,97.00,93.00,190.00,93,97,0.00,0.00,0,0
1508120607,lo,268.00,268.00,536.00,268,268,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1508120607,total,250752.00,265188.00,515940.00,265188,250752,194.00,197.00,391.00,197,194,0.00,0.00,0,0
1508120608,s1,69.93,69.93,139.86,70,70,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1508120608,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120608,s1-eth2,7163.84,255932.08,263095.91,256188,7171,100.90,107.89,208.79,108,101,0.00,0.00,0,0
1508120608,s1-eth1,238850.16,6757.24,245607.41,6764,239089,103.90,97.90,201.80,98,104,0.00,0.00,0,0
1508120608,lo,535.46,535.46,1070.93,536,536,5.99,5.99,11.99,6,6,0.00,0.00,0,0
1508120608,total,246619.39,263294.72,509914.09,263558,246866,211.79,212.79,424.58,213,212,0.00,0.00,0,0
1508120609,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120609,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120609,s1-eth2,6021.00,253548.00,259569.00,253548,6021,86.00,90.00,176.00,90,86,0.00,0.00,0,0
1508120609,s1-eth1,246110.00,5760.00,251870.00,5760,246110,87.00,86.00,173.00,86,87,0.00,0.00,0,0
1508120609,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120609,total,252131.00,259308.00,511439.00,259308,252131,173.00,176.00,349.00,176,173,0.00,0.00,0,0
1508120610,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120610,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120610,s1-eth2,6018.00,252298.00,258316.00,252298,6018,89.00,93.00,182.00,93,89,0.00,0.00,0,0
1508120610,s1-eth1,246481.00,5952.00,252433.00,5952,246481,92.00,88.00,180.00,88,92,0.00,0.00,0,0
1508120610,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120610,total,252499.00,258250.00,510749.00,258250,252499,181.00,181.00,362.00,181,181,0.00,0.00,0,0
1508120611,s1,0.00,70.00,70.00,70,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508120611,eth0,60.00,60.00,120.00,60,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1508120611,s1-eth2,6717.00,257236.00,263953.00,257236,6717,98.00,102.00,200.00,102,98,0.00,0.00,0,0
1508120611,s1-eth1,243944.00,6610.00,250554.00,6610,243944,98.00,97.00,195.00,97,98,0.00,0.00,0,0
1508120611,lo,268.00,268.00,536.00,268,268,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1508120611,total,250989.00,264244.00,515233.00,264244,250989,200.00,204.00,404.00,204,200,0.00,0.00,0,0
1508120612,s1,70.00,70.00,140.00,70,70,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1508120612,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120612,s1-eth2,5828.00,251840.00,257668.00,251840,5828,84.00,86.00,170.00,86,84,0.00,0.00,0,0
1508120612,s1-eth1,245986.00,5346.00,251332.00,5346,245986,85.00,81.00,166.00,81,85,0.00,0.00,0,0
1508120612,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1508120612,total,252420.00,257792.00,510212.00,257792,252420,176.00,174.00,350.00,174,176,0.00,0.00,0,0
1508120613,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120613,eth0,0.00,119.88,119.88,120,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1508120613,s1-eth2,6137.86,253690.31,259828.17,253944,6144,89.91,95.90,185.81,96,90,0.00,0.00,0,0
1508120613,s1-eth1,243300.70,6137.86,249438.56,6144,243544,91.91,89.91,181.82,90,92,0.00,0.00,0,0
1508120613,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120613,total,249438.56,259948.06,509386.62,260208,249688,181.82,187.81,369.63,188,182,0.00,0.00,0,0
1508120614,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120614,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120614,s1-eth2,5868.13,246061.94,251930.08,246308,5874,86.91,89.91,176.82,90,87,0.00,0.00,0,0
1508120614,s1-eth1,246403.61,5934.07,252337.67,5940,246650,90.91,87.91,178.82,88,91,0.00,0.00,0,0
1508120614,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120614,total,252271.73,251996.02,504267.75,252248,252524,177.82,177.82,355.64,178,178,0.00,0.00,0,0
1508120615,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508120615,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
